,node,core x second,mem_usage
0,10,0.04377323806987089,28.0611538767555
1,25,0.1044537950957694,28.7040695987226
2,50,0.2141518619610713,29.878256995129572
3,100,0.5135009920150041,32.773302641352664
4,200,1.2292685206806333,37.91662841708944
